ENV,Year,Location,PLOT,BLOCK,Plot_ID,GENO,ID,Moisture_per,Protein_unadjusted,SAA_unadjusted,Dietary_Fiber_unadjusted,Total_Starch_unadjusted,Resistance_Starch_unadjusted,Protein_15per_DB_Moisture,SAA_15per_DB_Moisture,Dietary_Fiber_15per_DB_Moisture,Total_Starch_15per_DB_Moisture,Resistance_Starch_15per_DB_Moisture,Protein_digestibility_per
RAWL20,2020,RAWL,6092,3,RS20PSP6092,619079,SRR5349935,7.197071717,20.52,0.18,25.81,49.8,7.82,19.13,0.17,24.06,46.42,7.29,85
RAWL20,2020,RAWL,6093,3,RS20PSP6093,257592,SRR5350106,7.194268107,20.45,0.2026,25.81,50.74,7.12,19.06,0.19,24.06,47.3,6.64,85
RAWL20,2020,RAWL,6094,3,RS20PSP6094,404225,SRR5349969,10.01365066,20.59,0.2364,25.35,52.65,7.6,19.7,0.23,24.25,50.37,7.27,86
RAWL20,2020,RAWL,6095,3,RS20PSP6095,210561,SRR5350138,10.07705735,20.66,0.1692,25.37,53.57,7.82,19.78,0.16,24.28,51.28,7.48,86
RAWL20,2020,RAWL,6097,3,RS20PSP6097,195631,SRR5350156,6.290080469,18.9,0.2202,22.22,53.43,7.82,17.47,0.2,20.54,49.38,7.23,85
RAWL20,2020,RAWL,6098,3,RS20PSP6098,15008,SRR5349858,6.003825492,19.02,0.1753,22.24,51.38,8.13,17.53,0.16,20.5,47.36,7.49,85
RAWL20,2020,RAWL,6099,3,RS20PSP6099,324695,SRR5350024,5.128797117,19.79,0.192,22.63,53.85,7.36,18.09,0.18,20.69,49.23,6.72,85
RAWL20,2020,RAWL,6100,3,RS20PSP6100,393489,SRR5349971,5.092724543,19.74,0.2806,22.65,55.63,5.91,18.04,0.26,20.7,50.84,5.4,85
RAWL20,2020,RAWL,6101,3,RS20PSP6101,180702,SRR5350168,7.379049542,19.86,0.1907,24.85,53.62,7.6,18.54,0.18,23.2,50.06,7.09,84
RAWL20,2020,RAWL,6102,3,RS20PSP6102,272175,SRR5350073,7.671834928,19.83,0.245,24.84,57.58,7.79,18.57,0.23,23.26,53.91,7.3,84
RAWL20,2020,RAWL,6103,3,RS20PSP6103,193590,SRR5350159,7.288458455,19.14,0.214,23.38,55.87,7.19,17.86,0.2,21.81,52.13,6.71,85
RAWL20,2020,RAWL,6105,3,RS20PSP6105,356986,SRR5349986,8.206204707,19.29,0.1728,23.4,53.33,7.14,18.15,0.16,22.02,50.17,6.71,85
RAWL20,2020,RAWL,6106,3,RS20PSP6106,210569,SRR5350136,8.859944715,20.02,0.157,23.67,53.33,6.74,18.95,0.15,22.41,50.48,6.38,85
RAWL20,2020,RAWL,6107,3,RS20PSP6107,429845,SRR5349957,8.24125447,20.13,0.1678,23.68,56.15,8.19,18.95,0.16,22.29,52.85,7.71,85
RAWL20,2020,RAWL,6108,3,RS20PSP6108,272215,SRR5350070,7.438597322,20.55,0.197,23.91,53.94,6.66,19.2,0.18,22.34,50.39,6.22,85
RAWL20,2020,RAWL,6109,3,RS20PSP6109,39726,NA,7.378569609,20.58,0.1968,23.9,58.96,6.36,19.22,0.18,22.32,55.05,5.94,85
RAWL20,2020,RAWL,6111,3,RS20PSP6111,180693,SRR5350171,6.771706633,20.05,0.1483,24.94,58.03,7.87,18.62,0.14,23.16,53.88,7.31,86
RAWL20,2020,RAWL,6112,3,RS20PSP6112,280603,SRR5350055,6.865495684,19.83,0.1721,24.96,55.75,7.61,18.43,0.16,23.19,51.81,7.07,86
RAWL20,2020,RAWL,6113,3,RS20PSP6113,280252,SRR5350056,8.658699736,20.86,0.211,25.86,51.86,7.86,19.71,0.2,24.43,49,7.43,86
RAWL20,2020,RAWL,6114,3,RS20PSP6114,181958,SRR5350165,8.79810341,20.86,0.1707,25.84,53.47,6.4,19.74,0.16,24.45,50.58,6.06,86
RAWL20,2020,RAWL,6115,3,RS20PSP6115,271116,SRR5350077,7.543956498,19.96,0.211,24.1,49.32,7.56,18.67,0.2,22.54,46.13,7.07,85
RAWL20,2020,RAWL,6116,3,RS20PSP6116,164972,SRR5350187,8.245053536,19.83,0.2087,24.1,54.27,5.68,18.67,0.2,22.68,51.08,5.35,85
RAWL20,2020,RAWL,6117,3,RS20PSP6117,639981,SRR5349925,9.87135042,17.99,0.1847,23.7,55.33,4.55,17.19,0.18,22.64,52.86,4.35,84
RAWL20,2020,RAWL,6119,3,RS20PSP6119,257244,SRR5350107,10.09310978,17.97,0.1863,23.71,55.55,6.13,17.2,0.18,22.7,53.18,5.87,84
RAWL20,2020,RAWL,6122,3,RS20PSP6122,371796,SRR5349975,7.878304647,20.18,0.1965,22.09,53.57,5.33,18.93,0.18,20.72,50.25,5,84
RAWL20,2020,RAWL,6123,3,RS20PSP6123,505127,SRR5349942,7.836047274,20.15,0.2091,22.07,49.32,6.87,18.89,0.2,20.7,46.25,6.44,84
RAWL20,2020,RAWL,6124,3,RS20PSP6124,118501,SRR5350207,9.860024988,18.71,0.1726,24.55,55.33,7.99,17.87,0.16,23.45,52.86,7.63,85
RAWL20,2020,RAWL,6125,3,RS20PSP6125,280619,SRR5350048,9.974917289,18.71,0.206,24.58,54.83,6.44,17.89,0.2,23.51,52.44,6.16,85
RAWL20,2020,RAWL,6126,3,RS20PSP6126,206838,SRR5350143,7.799547043,21.49,0.1938,24.8,54.37,7.45,20.14,0.18,23.25,50.97,6.98,85
RAWL20,2020,RAWL,6127,3,RS20PSP6127,261624,SRR5350103,7.316325889,21.64,0.1649,24.82,49.32,7.61,20.19,0.15,23.16,46.03,7.1,85
RAWL20,2020,RAWL,6128,3,RS20PSP6128,343958,SRR5350009,8.594661971,21.32,0.2103,27.41,53.07,9.69,20.13,0.2,25.88,50.12,9.15,86
RAWL20,2020,RAWL,6129,3,RS20PSP6129,277852,SRR5350059,8.661887784,21.16,0.2189,27.42,50.23,6.37,19.99,0.21,25.91,47.46,6.02,86
RAWL20,2020,RAWL,6130,3,RS20PSP6130,286430,SRR5350036,7.61593826,20.2,0.2397,23.45,51.81,6.26,18.9,0.22,21.94,48.48,5.86,85
RAWL20,2020,RAWL,6134,3,RS20PSP6134,272194,SRR5350071,7.715403749,20.2,0.1796,23.47,54.83,7.23,18.92,0.17,21.98,51.36,6.77,85
RAWL20,2020,RAWL,6135,3,RS20PSP6135,26154,SRR5349841,8.952528342,21.89,0.229,26.43,49.15,7.99,20.74,0.22,25.04,46.56,7.57,87
RAWL20,2020,RAWL,6136,3,RS20PSP6136,179450,SRR5350177,8.887306189,21.86,0.2154,26.44,54.46,7.82,20.7,0.2,25.03,51.57,7.41,87
RAWL20,2020,RAWL,6137,3,RS20PSP6137,125839,SRR5350204,7.443818279,19.99,0.2152,24.04,53.07,8.67,18.68,0.2,22.46,49.59,8.1,85
RAWL20,2020,RAWL,6139,3,RS20PSP6139,356991,SRR5349985,7.457052246,20.07,0.2275,24.06,54.46,8.67,18.75,0.21,22.48,50.89,8.11,85
RAWL20,2020,RAWL,6142,3,RS20PSP6142,343824,SRR5350010,7.981591576,19.82,0.1795,22.77,54.99,6.81,18.61,0.17,21.38,51.63,6.4,85
RAWL20,2020,RAWL,6143,3,RS20PSP6143,358620,SRR5349979,8.086058622,19.8,0.1883,22.78,54.15,6.69,18.61,0.18,21.41,50.9,6.28,85
RAWL20,2020,RAWL,6144,3,RS20PSP6144,505122,SRR5349943,7.475603457,21.97,0.2204,26.21,52.44,7.23,20.53,0.21,24.5,49.01,6.75,86
RAWL20,2020,RAWL,6145,3,RS20PSP6145,381334,SRR5349973,7.83898302,21.91,0.1491,26.2,48.07,7.99,20.55,0.14,24.57,45.08,7.49,86
RAWL20,2020,RAWL,6146,3,RS20PSP6146,263030,SRR5350098,6.137256195,19.66,0.1684,23.44,54.55,7.82,18.14,0.16,21.63,50.35,7.22,85
RAWL20,2020,RAWL,6147,3,RS20PSP6147,164612,SRR5350190,6.519058305,19.83,0.2012,23.47,53.73,8.67,18.37,0.19,21.74,49.76,8.03,85
RAWL20,2020,RAWL,6148,3,RS20PSP6148,273605,SRR5350066,8.260884206,20.59,0.1903,24.08,52.59,8.67,19.38,0.18,22.67,49.51,8.17,85
RAWL20,2020,RAWL,6149,3,RS20PSP6149,236492,SRR5350125,8.110807594,20.72,0.2139,24.08,53.85,6.81,19.48,0.2,22.64,50.62,6.4,85
RAWL20,2020,RAWL,6150,3,RS20PSP6150,261636,SRR5350102,8.131205249,21.31,0.1797,27.12,48.07,6.69,20.04,0.17,25.5,45.2,6.29,86
RAWL20,2020,RAWL,6153,3,RS20PSP6153,198074,SRR5350152,8.192833226,21.32,0.1765,27.11,51.88,7.27,20.06,0.17,25.51,48.8,6.84,86
RAWL20,2020,RAWL,6155,3,RS20PSP6155,285730,SRR5350039,7.411170381,20.07,0.1931,23.76,54.15,7.41,18.75,0.18,22.19,50.58,6.92,84
RAWL20,2020,RAWL,6156,3,RS20PSP6156,271035,SRR5350079,7.0567699,20.13,0.1976,23.76,54.46,7.82,18.74,0.18,22.12,50.7,7.28,84
RAWL20,2020,RAWL,6157,3,RS20PSP6157,249645,SRR5350117,6.941487445,20.36,0.196,24.11,54.86,6.58,18.93,0.18,22.42,51.01,6.12,85
RAWL20,2020,RAWL,6158,3,RS20PSP6158,285747,SRR5350037,7.004062826,20.36,0.1864,24.13,54.27,7.12,18.94,0.17,22.45,50.5,6.63,85
RAWL20,2020,RAWL,6159,3,RS20PSP6159,639979,NA,7.101716031,20.8,0.1753,24.47,53.73,6.67,19.37,0.16,22.79,50.04,6.21,86
